,question_type,multiple_choice_answer,answers,image_id,answer_type,question_id,question,image,split
556,,,,415085,,415085002,What is in the boys hands?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F40B941EC90>,test
557,,,,415085,,415085003,What color is the man's shirt?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F40B9BCE950>,test
558,,,,415085,,415085004,What is the swing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F40B9509C10>,test
559,,,,415085,,415085005,What game is he playing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F40B9509A10>,test
560,,,,415085,,415085006,What game is being played?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F409FBC2D90>,test
561,,,,415085,,415085007,Which hand is the player holding the racket in?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F409FBC26D0>,test
562,,,,415085,,415085008,What color is the man's shoes?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F40B87BD250>,test
563,,,,415085,,415085009,What is the man's name?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F409DD78390>,test
564,,,,262291,,262291000,Why is the man standing in the middle of the road?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B8782490>,test
565,,,,262291,,262291001,What color is the man's shirt?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B8782410>,test
566,,,,262291,,262291002,Is this a busy road?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B8782ED0>,test
567,,,,524437,,524437000,What color is the blanket on the bed?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BAC4E890>,test
568,,,,524437,,524437001,Are there high heel shoes in the photo?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A507E290>,test
569,,,,524437,,524437002,Does the bed look messy?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A41A6A90>,test
570,,,,150,,150000,What is around her neck?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B9FED7D0>,test
571,,,,150,,150001,What color are the short shorts?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B96D8390>,test
572,,,,150,,150002,What are these women doing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F409FC1AE10>,test
573,,,,150,,150003,What is the woman holding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A40BD7D0>,test
574,,,,150,,150004,Is that woman thin?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A40BD6D0>,test
575,,,,524439,,524439000,How many pizza boxes are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409FD70CD0>,test
576,,,,524439,,524439001,Are there wine glasses on the table?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409FD70B90>,test
577,,,,524439,,524439002,What are the people doing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4ECF290>,test
578,,,,524439,,524439003,What is in the old man's' mouth?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4D7FB90>,test
579,,,,524439,,524439004,Is dessert on the table?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B96CDF90>,test
580,,,,524439,,524439005,What type of restaurant is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9BFE490>,test
581,,,,524439,,524439006,Is there more than one pizza?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B828CC50>,test
582,,,,524439,,524439007,Is this a baby shower?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B828C990>,test
583,,,,524439,,524439008,What is on display?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9468510>,test
584,,,,524439,,524439009,What types of foods are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9468CD0>,test
585,,,,524439,,524439010,Are these donuts?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4329A10>,test
586,,,,524439,,524439011,Is there enough pizza to feed everyone?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409EC4FF10>,test
587,,,,524439,,524439012,Are they having a bake sale?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4181290>,test
588,,,,524439,,524439013,Are these items for sale?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4181CD0>,test
589,,,,524439,,524439014,Are there more than five people in this photo?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4181ED0>,test
590,,,,393368,,393368000,What is the man in the orange hat carrying on his back?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=365x640 at 0x7F40A47EF290>,test
591,,,,393368,,393368001,Are they selling any chips?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=365x640 at 0x7F40A4DFF1D0>,test
592,,,,393368,,393368002,What color suit is this person wearing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=365x640 at 0x7F40A4DDDD10>,test
593,,,,393368,,393368003,What color is the lettering on the business sign?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=365x640 at 0x7F40A506B450>,test
594,,,,393368,,393368004,Is it in America?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=365x640 at 0x7F40A4DDD790>,test
595,,,,393368,,393368005,Are they on the street?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=365x640 at 0x7F40A408D9D0>,test
596,,,,393369,,393369000,Is it raining?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9902C50>,test
597,,,,393369,,393369001,Is this a good area to live?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9902DD0>,test
598,,,,393369,,393369002,Is there a helicopter in the sky?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9902B10>,test
599,,,,393369,,393369003,Who does the plane belong to?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B85AD250>,test
600,,,,393369,,393369004,How is the small plane propelled?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B8651F10>,test
601,,,,393369,,393369005,How many engines does the airplane have?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B8651490>,test
602,,,,393370,,393370000,How many people are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F408C03F350>,test
603,,,,393370,,393370001,Were the skis waxed?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9509090>,test
604,,,,393370,,393370002,Has it been snowing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9E3EED0>,test
605,,,,393370,,393370003,Are these people by a cross?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9E3E950>,test
606,,,,155,,155000,What type of material is the bear on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408D96A190>,test
607,,,,155,,155001,Is the bear wearing a scarf?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409DD78350>,test
608,,,,155,,155002,Is this a real bear?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BAF3B350>,test
609,,,,209502,,209502000,What does the shop with the blue awning sell?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40BAF3B450>,test
610,,,,209502,,209502001,Is the train in motion?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4A79910>,test
611,,,,209502,,209502002,Is this an office park?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4A796D0>,test
612,,,,209502,,209502003,Is the street light on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4A794D0>,test
613,,,,209502,,209502004,Is the sidewalk tile or concrete?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A55D3310>,test
614,,,,209502,,209502005,Is the building one story tall?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F408F362050>,test
615,,,,209502,,209502006,Does the train stop close to the building?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4D5F5D0>,test
616,,,,209502,,209502007,Is there a bike on the platform?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4D5FA50>,test
617,,,,209502,,209502008,Why is the table in the middle of the road?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40BA2F0C90>,test
618,,,,209502,,209502009,What newspaper could you buy as you pass by on the sidewalk?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40BA2F0CD0>,test
619,,,,209502,,209502010,What is at the end of the sidewalk?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9F87190>,test
620,,,,209502,,209502011,How many people are on the sidewalk?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4E26E10>,test
621,,,,209502,,209502012,Is there a cart on the sidewalk?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B8187B10>,test
622,,,,209502,,209502013,Is this a shopping mall?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B8187350>,test
623,,,,209502,,209502014,Does the picture show a driveway?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4D12210>,test
624,,,,209502,,209502015,Are there any bikes in this photo?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A489FDD0>,test
625,,,,209502,,209502016,What color is the train?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A425E2D0>,test
626,,,,209502,,209502017,Are there people in the truck?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4C3E2D0>,test
627,,,,209502,,209502018,Is the sun bright?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A488A5D0>,test
628,,,,209502,,209502019,Is there anyone riding a bicycle?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B8817150>,test
629,,,,209502,,209502020,Are there 2 bikes near the pole?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F409F8BAB90>,test
630,,,,209502,,209502021,Is it safe to cross the street?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A538F510>,test
631,,,,209502,,209502022,What is the sidewalk made of?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A538FE10>,test
632,,,,131229,,131229000,Is the motorcycle moving?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B99BAC90>,test
633,,,,131229,,131229001,Why are the people watching the motorcycle?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A47E9050>,test
634,,,,131229,,131229002,What color is the motorcycle tank?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408E646190>,test
635,,,,524447,,524447000,What color is the truck?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x465 at 0x7F40BAB3F510>,test
636,,,,524447,,524447001,What does it say on the front of the truck?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x465 at 0x7F40B93E5410>,test
637,,,,524447,,524447002,Is the truck blue?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x465 at 0x7F409DE90910>,test
638,,,,161,,161000,How many types of vegetables are on the plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A53BA190>,test
639,,,,161,,161001,Does this look greasy?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A53BA890>,test
640,,,,161,,161002,Is this a breakfast or lunch plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409EE84250>,test
641,,,,161,,161003,Is there cabbage on the plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4EDC2D0>,test
642,,,,161,,161004,What kind of food is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B8756290>,test
643,,,,161,,161005,What color is the sauce?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B8756FD0>,test
644,,,,524451,,524451000,How many stories is the bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BB052B10>,test
645,,,,524451,,524451001,Is the bus route number 88?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BB058E90>,test
646,,,,524451,,524451002,Is the bus stopped?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A57FDD10>,test
647,,,,524451,,524451003,What color are the words written in?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A57FD850>,test
648,,,,524452,,524452000,What color is the background?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BB0DC110>,test
649,,,,524452,,524452001,Are the lights on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B8943E50>,test
650,,,,524452,,524452002,What is in the vase on the night stand?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B8943410>,test
651,,,,524455,,524455000,Is it night in this photo?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9A91C90>,test
652,,,,524455,,524455001,What is in the bowel?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F409FD99590>,test
653,,,,524455,,524455002,How many men?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F409E23F990>,test
654,,,,524455,,524455003,What color is the wall behind the desk?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F408C04F390>,test
655,,,,524455,,524455004,What are they drinking?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A41A6DD0>,test
656,,,,524455,,524455005,Are they eating Mexican?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B8933ED0>,test
657,,,,171,,171000,What is in the man's hands?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40B9FED790>,test
658,,,,171,,171001,What piece of clothing is this man touching?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40B8933790>,test
659,,,,171,,171002,What color is his skin?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40A40BDB50>,test
660,,,,171,,171003,Is the man losing his hair?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40A47CBBD0>,test
661,,,,171,,171004,Is this picture old?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F409FC1ADD0>,test
662,,,,171,,171005,"Is the man going to say ""Deal with it""?",<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F409FC1A890>,test
663,,,,171,,171006,Is this a man or woman?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F409FD70ED0>,test
664,,,,171,,171007,What is the man holding to his ear?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40A49214D0>,test
665,,,,171,,171008,What is this guy holding with his left hand?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40A55B8210>,test
666,,,,171,,171009,Was this taken recently?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40A4ECF8D0>,test
667,,,,171,,171010,What color is his hair?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40A4ECF2D0>,test
668,,,,171,,171011,What color is his tie?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40A4ECF650>,test
669,,,,171,,171012,What does the writing say?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40B96CD210>,test
670,,,,171,,171013,Does this man have a beard?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40B9BFE4D0>,test
671,,,,171,,171014,Is this guy a dork?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F408C8C3AD0>,test
672,,,,171,,171015,Is the jacket modern looking?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F408C8C3550>,test
673,,,,171,,171016,Does the man have a hat on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40B828CE50>,test
674,,,,171,,171017,What is the man holding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40B828CF50>,test
675,,,,171,,171018,What is he holding in his hand?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40BA08B290>,test
676,,,,171,,171019,What era is this picture from?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F408F47A310>,test
677,,,,171,,171020,What is the name of the photographer?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F40A5803CD0>,test
678,,,,171,,171021,Is that nail polish in the fingernails?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x7F409EC4F350>,test
679,,,,524460,,524460000,Is that a radio on the floor?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4329110>,test
680,,,,524460,,524460001,Is this a bedroom?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4181B50>,test
681,,,,524460,,524460002,What is the rolling?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9A62150>,test
682,,,,524460,,524460003,What is he stepping on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40BA95BC50>,test
683,,,,173,,173000,Is he alone?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F408C3F5050>,test
684,,,,173,,173001,Is that their natural hair color?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A43299D0>,test
685,,,,173,,173002,Is he wearing a coat?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B9A62D90>,test
686,,,,173,,173003,What is the name of the object that is hit in his hand?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A4329C10>,test
687,,,,173,,173004,What is on the man's left hand?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B9959D50>,test
688,,,,173,,173005,What sport is he playing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A4B0C5D0>,test
689,,,,524462,,524462000,Why does the giraffe look so angry?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4B0CE90>,test
690,,,,524462,,524462001,Is that a giraffe?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9B60550>,test
691,,,,524462,,524462002,Is the man holding food for the giraffe?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9B606D0>,test
692,,,,175,,175000,Is the person looking at the computer?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=431x500 at 0x7F40B8933090>,test
693,,,,175,,175001,Does the man have facial hair?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=431x500 at 0x7F40B9CC6F10>,test
694,,,,175,,175002,Is this a boy or girl?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=431x500 at 0x7F40B9CC6A50>,test
695,,,,175,,175003,What color is the computer?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=431x500 at 0x7F40B9CC6610>,test
696,,,,175,,175004,How many pillows are on the couch?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=431x500 at 0x7F40B9CC6C10>,test
697,,,,178,,178000,How many people are on each motorcycle?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B94CC150>,test
698,,,,178,,178001,Is there a building in the background?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B94CCC50>,test
699,,,,178,,178002,How many motorcycles are in the picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9BD5450>,test
700,,,,178,,178003,How many motorcycles are on the street?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409ED99A50>,test
701,,,,178,,178004,Is the sun coming up or going down?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409DD840D0>,test
702,,,,178,,178005,Is there a car on the road?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4362E90>,test
703,,,,131251,,131251000,What do you see in the mirror's reflection?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F408C0FF690>,test
704,,,,131251,,131251001,Why is the trim of the mirror illuminated?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F409E21CE50>,test
705,,,,131251,,131251002,What color is the sink bowl?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F40BAEDD390>,test
706,,,,131251,,131251003,What color is the soap?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F40B9EEDA90>,test
707,,,,180,,180000,What animal is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9B63050>,test
708,,,,180,,180001,Is the bear wet?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9CE2FD0>,test
709,,,,180,,180002,Is the bear looking at the camera?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409F9950D0>,test
710,,,,180,,180003,Is the bear eating?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409FC201D0>,test
711,,,,393397,,393397000,Is this a commercial jet?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409FC20510>,test
712,,,,393397,,393397001,How many wheels does the plan have?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4971750>,test
713,,,,393397,,393397002,What is the main color of the plane?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4971450>,test
714,,,,393397,,393397003,What is under the front wheels?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408EA0C150>,test
715,,,,262326,,262326000,How many women are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A456BDD0>,test
716,,,,262326,,262326001,What color is her jacket?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A49D3510>,test
717,,,,262326,,262326002,What is she pulling?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BAC76290>,test
718,,,,262326,,262326003,What city is she in?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B97DF150>,test
719,,,,183,,183000,What is in the glass?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F40B97DF990>,test
720,,,,183,,183001,What kind of food is on the plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F40B8145C90>,test
721,,,,183,,183002,What is the brand name of the ketchup on the table?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F40B8145110>,test
722,,,,262328,,262328000,Is it daytime?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409FD12810>,test
723,,,,262328,,262328001,What does the boy have in his mouth?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4A5F250>,test
724,,,,262328,,262328002,What utensil is he using?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4258B10>,test
725,,,,262328,,262328003,What dessert is pictured on the plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A55CAD50>,test
726,,,,262328,,262328004,Where is the baby at?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409C93A5D0>,test
727,,,,262328,,262328005,What food is on this kid's plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409C93A7D0>,test
728,,,,262328,,262328006,What is the boy holding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B89AA7D0>,test
729,,,,262328,,262328007,What size pants is this person wearing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BA2F5ED0>,test
730,,,,262328,,262328008,How many sprinkles are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A506B590>,test
731,,,,262328,,262328009,What is the pattern of the fabric in the highchair?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BB05D8D0>,test
732,,,,262328,,262328010,Where is the cup?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409FF2C1D0>,test
733,,,,262328,,262328011,What is the baby eating?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A506B0D0>,test
734,,,,262328,,262328012,Is the baby eating vegetables?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409F8DC0D0>,test
735,,,,262328,,262328013,Is there a rocket on the boy's shirt?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B941E890>,test
736,,,,262328,,262328014,How old is this baby?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B85AD390>,test
737,,,,262328,,262328015,What is the little boy eating?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409DE96D90>,test
738,,,,262328,,262328016,Is it the boy's birthday?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409DE96650>,test
739,,,,262328,,262328017,What is the child eating?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9BCE710>,test
740,,,,262328,,262328018,What is the boy doing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9BCED50>,test
741,,,,262328,,262328019,Is he sick?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9BCEC90>,test
